m,p,t,a,c
0.0387661710256014,0.478069557592399,0.120184323928649,1.16060251163455,1
0.0335076694222038,0.347269123689101,0.125414860264107,4.5265474889295,1
0.0415763787001079,0.361246760091522,0.13533226762713,2.07756429998865,1
0.0395347881017333,0.383487890981303,0.12153068013566,2.51175248581628,1
0.0431351890128257,0.33183916313231,0.105699604634325,0.934318982129353,1
0.0431982055988527,0.429455370713921,0.117786886352665,4.91400350356105,1
0.0422164921323494,0.384382133231386,0.116539724151368,3.74954116707766,1
0.0325376613770629,0.477253632223032,0.142370531981376,4.43136252966389,1
0.0331008975858888,0.384349437635598,0.125762642598407,4.83067452424172,1
0.0371135957628879,0.419307511551933,0.129378717692064,0.403335945379071,1
0.040493828491106,0.344699168876684,0.130567901376863,5.7047418990334,1
0.0424711313241131,0.381015232711116,0.112650969133805,2.98546206613296,1
0.0385219071526584,0.345781435495898,0.120815540185215,4.53087542820313,1
0.045119699564511,0.441297989012387,0.122721342336581,4.45443042406165,1
0.0434937430912941,0.459377779506462,0.103511770517474,4.98677745426068,1
0.0474983892836975,0.376124279181743,0.122978690186965,0.939011080501209,1
0.0405013425050508,0.429685713399606,0.129350557877206,2.74385232330845,1
0.037202330909129,0.367063781402856,0.116469865714091,3.70860297656629,1
0.0336900672532644,0.404900688617102,0.136140980192463,5.5931001302823,1
0.0417753385399392,0.453187741805629,0.131106579175773,5.01052941335611,1
0.0444608358691855,0.415598430699613,0.113281490020117,5.3725410980541,1
0.0387752467034038,0.373649812912839,0.117802193848963,3.49511114800818,1
0.033453172572599,0.367876003733297,0.114546715132424,3.49648083817075,1
0.0362635438524652,0.392414806651092,0.133226622828026,5.12955563381973,1
0.0344585074814609,0.387623304515274,0.131245013072925,0.209194200287585,1
0.0364960848405419,0.377537010875558,0.116653336563559,5.31252057290882,1
0.0390413622240275,0.409331071979088,0.129300123558428,2.44638486813589,1
0.0404342838681704,0.43880725851231,0.141370247384086,0.218292182686992,1
0.0393187898510028,0.387893565380111,0.133643164715124,4.47688765642632,1
0.046005945577667,0.388696926172193,0.129867449190291,0.928972624506634,1
0.0402888337337777,0.33997964139517,0.101248043497169,0.863449972049207,1
0.0470979619927742,0.32390944256806,0.114716671543511,3.63575431994248,1
0.0422033455691548,0.366429642420916,0.124363427059456,1.52688506430821,1
0.0473231030374653,0.370803293263876,0.118050242302384,1.94492523003493,1
0.0358513125676826,0.424590421434636,0.0984163193634698,2.41074550708199,1
0.04281795686182,0.473109747851309,0.106977004032971,2.43823992840676,1
0.0366250331467916,0.469716939645581,0.136041074930731,2.31714683136547,1
0.0427489306466274,0.393261813416699,0.0967509452494333,3.65881094302773,1
0.0431222479928278,0.358476543493134,0.137458121522682,1.00134433599747,1
0.0330878842955202,0.442223671085837,0.0997473145455569,1.12855243917149,1
0.0360766425055521,0.441492381300975,0.128114044323915,0.567773219172993,1
0.0355846404931875,0.438503690396578,0.120010143565493,1.93911763656759,1
0.0426853236322195,0.438990134637972,0.106463702340007,4.61758157563401,1
0.0455102745044353,0.336947266677242,0.123437554819396,1.40470801475399,1
0.0375113985808167,0.429049668875251,0.101865079244324,4.44219281774557,1
0.0444883144437017,0.394121692574995,0.128215979183455,4.15691048299038,1
0.042805313051952,0.35394611284079,0.124780106309895,4.94446928019828,1
0.0321074450290956,0.335762998030097,0.0986868555546139,4.96786529483692,1
0.0416347278013087,0.451771915828454,0.0987044648900811,1.76020760405035,1
0.0381883391123358,0.348001557981133,0.103320030576119,1.85621545453649,1
0.0466558599061028,0.346171185565599,0.096941811204748,3.13817879065196,1
0.0320184169140657,0.426557954625778,0.116888426193454,1.95179395496656,1
0.0393991865478773,0.463102300056679,0.135946630813575,4.99105506291641,1
0.038789584637046,0.402649313336203,0.125634728229796,4.86176874446304,1
0.0393746618564634,0.432432369112076,0.120966211934916,3.34198956767165,1
0.0443225556577378,0.344574460259104,0.137465674700813,1.57778420238094,1
0.0371595489149885,0.4725531311818,0.100689500071749,4.0833972138267,1
0.0445558287161719,0.406541452998636,0.139586505752965,1.40191887265431,1
0.0395417144593698,0.428757423713675,0.101184801318564,2.73855218767867,1
0.0325722037323059,0.325850082887752,0.120815844388653,2.30740136706914,1
0.0348139906509365,0.449472616207007,0.102871489060012,3.23160863218813,1
0.0435481285342576,0.439779019484192,0.122849787475344,5.95022232577173,1
0.0395757758874451,0.339229922877933,0.0962198219494715,4.53132241006698,1
0.0344435392070117,0.404007226362017,0.132800735933831,5.88272909658225,1
0.0374579937127857,0.37213338060212,0.136738042869998,1.40869584397709,1
0.0417182274202936,0.407431910384491,0.140007420972179,3.17135453131599,1
0.0350679240873888,0.383820920381312,0.143374477189616,0.308616321401447,1
0.0438148294396311,0.386414941858087,0.120246388886343,4.54125282590773,1
0.0358855935730907,0.348918041640767,0.109028237972041,3.61187859765306,1
0.0466787894727901,0.360861878478088,0.100836024572219,5.14301225473325,1
0.0363049853869763,0.32328572394531,0.120376743879818,5.92966283554868,1
0.044248000265943,0.467788098019265,0.12410923803369,5.57690683455371,1
0.0350185916286639,0.42459198224132,0.132618580603716,2.45708960063289,1
0.0365999707690581,0.46921817152777,0.0999822071573061,0.00204877330883346,1
0.0334578154189846,0.346161978964404,0.12775661726797,3.24526993657826,1
0.0412193500906081,0.467375560942752,0.120814992705898,1.24638373197636,1
0.0429338118927144,0.447145261662201,0.104210304841221,1.31570152909458,1
0.0407454898334452,0.412383071473064,0.141050777487928,1.95483757640533,1
0.038811661469939,0.390405695321641,0.124343192502843,0.575696499645507,1
0.0423110845029014,0.36121819787399,0.11715046467652,4.48520197042982,1
0.042361882082763,0.440311423018792,0.141212108654942,4.49105374435975,1
0.0428642680654912,0.35658711713688,0.127483863372343,3.25979659851065,1
0.0421725873682253,0.330269933982704,0.117693394044499,2.02879389914432,1
0.0471227858097504,0.442772721724252,0.136305476194544,4.99400196972317,1
0.0353429587588164,0.427392349657046,0.121565928118769,3.31543306815574,1
0.0433485072433687,0.434434002365734,0.122586579157981,5.74525870177212,1
0.0357796892319007,0.422729732549416,0.128643145444001,5.35699991590801,1
0.0339103399647569,0.387047726979981,0.113625115455234,2.13902170276203,1
0.0417168630509702,0.382521933152668,0.10748594909729,3.27841135795132,1
0.0392022031514543,0.450582416460052,0.123788327638036,2.08009050752969,1
0.0393396078983819,0.370788458184936,0.13761057862428,3.73681674395478,1
0.0425911160304904,0.450326363664104,0.115525284490331,4.77974811185038,1
0.0443245682368586,0.446251762390233,0.101405526769202,4.4752494092439,1
0.0376034882150577,0.456362222455015,0.117304600162894,0.753217388128918,1
0.0425921535737462,0.400901858811481,0.110408851258267,4.93436404055412,1
0.0386585374395167,0.42170582221782,0.115266568983096,0.150903008571013,1
0.0454708664430609,0.472143106460502,0.13600145104575,2.48657328554419,1
0.0453266691052035,0.39103426480301,0.115374175813133,4.38844480783762,1
0.0361030558756664,0.329603011164716,0.114728445030269,4.68824400165578,1
0.041815371789006,0.458679983519891,0.113301546882189,2.20371549078821,1
0.0413159866324356,0.420990197483042,0.102732257244933,4.46920713745004,1
